time,node,valid,tracked,px,py,pz,qx,qy,qz,qw,trigger,axisX,axisY
380.422,RightHand,True,True,0.2235709,-0.4226282,-0.02715767,-0.0571746,0.145557,-0.5641941,0.8106968,0,0,0
380.660,Head,True,True,0.09635696,-0.1409428,-0.04406795,0.4727536,0.05723705,0.009405037,0.8792835,0,0,0
380.660,LeftHand,True,True,-0.1337834,-0.4787557,-0.03512906,-0.05587194,-0.04354298,0.4937991,0.8666861,0,0,0
380.660,RightHand,True,True,0.2129032,-0.38658,-0.03735429,0.02294357,0.2934644,-0.6448012,0.7053961,0,0,0
380.889,Head,True,True,0.107636,-0.1659549,0.0435915,0.5061753,0.04770687,-0.00379051,0.8611017,0,0,0
380.889,LeftHand,True,True,-0.1160459,-0.4569678,-0.06038519,-0.1347758,-0.09695908,0.4185124,0.8929064,0,0,0
380.889,RightHand,True,True,0.2080704,-0.3636801,-0.02032917,0.0452668,0.3780727,-0.6603348,0.6472788,0,0,0
381.116,Head,True,True,0.1161208,-0.2000184,0.1226124,0.5547423,0.03636491,-0.009904505,0.8311681,0,0,0
381.116,LeftHand,True,True,-0.1173976,-0.4487014,-0.0458448,-0.08140174,-0.1250117,0.4409786,0.8850332,0,0,0
381.116,RightHand,True,True,0.2010992,-0.355132,0.01294827,0.03576391,0.4531697,-0.6223184,0.6372425,0,0,0
381.320,Head,True,True,0.1148395,-0.2302485,0.169218,0.599394,0.02481795,-0.01026467,0.8000035,0,0,0
381.320,LeftHand,True,True,-0.1093938,-0.4504978,-0.02916077,0.001373268,-0.1177739,0.5940228,0.7957791,0,0,0
381.320,RightHand,True,False,0.2081818,-0.3760996,0.03322279,-0.01189468,0.5002951,-0.5818301,0.6411217,0,0,0
381.554,Head,True,True,0.1116743,-0.2595583,0.1986853,0.6427814,0.01690356,-0.007470593,0.7658268,0,0,0
381.554,LeftHand,True,True,-0.09435201,-0.4439621,-0.01521674,0.06329863,-0.198067,0.6169118,0.7590669,0,0,0
381.554,RightHand,True,False,0,0,0,0,0,0,1,0,0,0
381.771,Head,True,True,0.1141267,-0.2720242,0.2086246,0.6635365,0.01931172,-0.002334492,0.747891,0,0,0
381.771,LeftHand,True,True,-0.08471248,-0.4214473,-0.00551185,0.1098015,-0.228928,0.5674577,0.7832799,0,0,0
381.771,RightHand,True,False,0,0,0,0,0,0,1,0,0,0
381.984,Head,True,True,0.1144829,-0.2772676,0.2185694,0.6691748,0.02499324,-0.004098986,0.7426733,0,0,0
381.984,LeftHand,True,True,-0.07918585,-0.4312318,-0.002558164,0.1184506,-0.2527125,0.5263183,0.8031781,0,0,0
381.984,RightHand,True,False,0,0,0,0,0,0,1,0,0,0
382.210,Head,True,True,0.1092209,-0.2888696,0.2353331,0.6804194,0.02837423,0.004546199,0.7322593,0,0,0
382.210,LeftHand,True,True,-0.07361678,-0.4210277,0.002843022,0.1248864,-0.2565281,0.5313978,0.7976297,0,0,0
382.210,RightHand,True,False,0,0,0,0,0,0,1,0,0,0
382.412,Head,True,True,0.1013963,-0.309458,0.2602343,0.6877974,0.03193013,0.01268445,0.7250891,0,0,0
382.412,LeftHand,True,False,0,0,0,0,0,0,1,0,0,0
382.412,RightHand,True,False,0,0,0,0,0,0,1,0,0,0
382.621,Head,True,True,0.1056484,-0.2990927,0.2800162,0.651147,0.04690868,0.03136622,0.756851,0,0,0
382.621,LeftHand,True,False,0,0,0,0,0,0,1,0,0,0
382.621,RightHand,True,False,0,0,0,0,0,0,1,0,0,0
382.856,Head,True,True,0.1136272,-0.2573795,0.2927156,0.5682116,0.07730056,0.03259072,0.8185953,0,0,0
382.856,LeftHand,True,False,0,0,0,0,0,0,1,0,0,0
382.856,RightHand,True,False,0,0,0,0,0,0,1,0,0,0
383.068,Head,True,True,0.122342,-0.2062118,0.2958868,0.4696634,0.1002603,0.0188337,0.8769318,0,0,0
383.068,LeftHand,True,False,0,0,0,0,0,0,1,0,0,0
383.068,RightHand,True,False,0,0,0,0,0,0,1,0,0,0
383.272,Head,True,True,0.1282869,-0.1962258,0.2984154,0.4372737,0.126986,0.01532694,0.8901862,0,0,0
383.272,LeftHand,True,False,0,0,0,0,0,0,1,0,0,0
383.272,RightHand,True,False,0,0,0,0,0,0,1,0,0,0
383.510,Head,True,True,0.128795,-0.1993402,0.2976825,0.4456636,0.1234603,0.01341163,0.8865448,0,0,0
383.510,LeftHand,True,False,0,0,0,0,0,0,1,0,0,0
383.510,RightHand,True,False,0,0,0,0,0,0,1,0,0,0
383.746,Head,True,True,0.1323804,-0.2088513,0.2904664,0.4704467,0.1327616,0.009522364,0.8723323,0,0,0
383.746,LeftHand,True,False,0,0,0,0,0,0,1,0,0,0
383.746,RightHand,True,False,0,0,0,0,0,0,1,0,0,0
383.947,Head,True,True,0.1350567,-0.20798,0.2879692,0.4710974,0.1297195,0.006641409,0.8724655,0,0,0
383.947,LeftHand,True,False,0,0,0,0,0,0,1,0,0,0
383.947,RightHand,True,False,0,0,0,0,0,0,1,0,0,0
384.152,Head,True,True,0.1356706,-0.2071417,0.2863585,0.4628929,0.1242442,0.006758241,0.8776376,0,0,0
384.152,LeftHand,True,False,0,0,0,0,0,0,1,0,0,0
384.152,RightHand,True,False,0,0,0,0,0,0,1,0,0,0
384.360,Head,True,True,0.1319487,-0.1975811,0.2674122,0.4507,0.1204299,0.01349216,0.8844118,0,0,0
384.360,LeftHand,True,False,0,0,0,0,0,0,1,0,0,0
384.360,RightHand,True,False,0,0,0,0,0,0,1,0,0,0
384.591,Head,True,True,0.1226667,-0.181476,0.2153845,0.4447573,0.1117407,0.02129854,0.8883982,0,0,0
384.591,LeftHand,True,False,0,0,0,0,0,0,1,0,0,0
384.591,RightHand,True,False,0,0,0,0,0,0,1,0,0,0
