time,node,valid,tracked,px,py,pz,qx,qy,qz,qw,trigger,axisX,axisY
2879.423,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2879.623,Head,True,True,0.3699708,0.1271014,-0.4508675,0.5418681,0.1191494,-0.6300147,0.5433819,0,0,0
2879.623,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2879.623,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2879.854,Head,True,True,0.3704292,0.1272696,-0.4509497,0.5385513,0.1215136,-0.6284405,0.5479594,0,0,0
2879.854,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2879.854,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2880.072,Head,True,True,0.3708783,0.1274344,-0.4510303,0.535283,0.1238326,-0.6268724,0.5524208,0,0,0
2880.072,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2880.072,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2880.278,Head,True,True,0.3712757,0.1275802,-0.4511016,0.5323753,0.125887,-0.625463,0.5563498,0,0,0
2880.278,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2880.278,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2880.505,Head,True,True,0.3717176,0.1277422,-0.4511808,0.5291257,0.1281734,-0.6238725,0.5606966,0,0,0
2880.505,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2880.505,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2880.719,Head,True,True,0.3721697,0.127908,-0.451262,0.5257821,0.1305159,-0.6222192,0.5651213,0,0,0
2880.719,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2880.719,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2880.927,Head,True,True,0.3725589,0.1280507,-0.4513318,0.5228899,0.1325336,-0.6207755,0.5689101,0,0,0
2880.927,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2880.927,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2881.162,Head,True,True,0.37303,0.1282235,-0.4514163,0.5193698,0.1349789,-0.6190016,0.5734742,0,0,0
2881.162,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2881.162,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2881.378,Head,True,True,0.3734929,0.1283933,-0.4514993,0.515893,0.1373835,-0.6172313,0.5779323,0,0,0
2881.378,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2881.378,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2881.600,Head,True,True,0.3739319,0.1285543,-0.4515781,0.5125777,0.1396662,-0.6155274,0.5821372,0,0,0
2881.600,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2881.600,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2881.815,Head,True,True,0.374379,0.1287184,-0.4516583,0.5091839,0.1419926,-0.6137666,0.5863962,0,0,0
2881.815,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2881.815,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2882.026,Head,True,True,0.3748312,0.1288842,-0.4517394,0.5057347,0.144347,-0.6119605,0.5906783,0,0,0
2882.026,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2882.026,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2882.238,Head,True,True,0.375264,0.1290429,-0.4518171,0.502417,0.1466019,-0.6102074,0.5947538,0,0,0
2882.238,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2882.238,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2882.451,Head,True,True,0.3756806,0.1291957,-0.4518918,0.4992082,0.1487738,-0.6084975,0.5986554,0,0,0
2882.451,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2882.451,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2882.659,Head,True,True,0.3761111,0.1293536,-0.4519691,0.4958772,0.1510194,-0.6067075,0.602665,0,0,0
2882.659,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2882.659,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2882.882,Head,True,True,0.3765396,0.1295108,-0.4520459,0.4925472,0.1532559,-0.6049038,0.6066311,0,0,0
2882.882,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2882.882,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2883.109,Head,True,True,0.3769958,0.1296781,-0.4521278,0.4889846,0.1556376,-0.6029571,0.6108304,0,0,0
2883.109,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2883.109,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2883.331,Head,True,True,0.3774306,0.1298376,-0.4522058,0.4855737,0.1579082,-0.6010773,0.6148084,0,0,0
2883.331,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2883.331,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2883.584,Head,True,True,0.3778905,0.1300062,-0.4522883,0.4819495,0.1603105,-0.5990635,0.6189896,0,0,0
2883.584,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2883.584,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2883.797,Head,True,True,0.3784345,0.1302058,-0.4523859,0.4776397,0.1631537,-0.5966468,0.623902,0,0,0
2883.797,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2883.797,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2884.032,Head,True,True,0.3788479,0.1303574,-0.4524601,0.4743499,0.1653141,-0.5947857,0.6276093,0,0,0
2884.032,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2884.032,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2884.245,Head,True,True,0.379288,0.1305188,-0.452539,0.4708331,0.1676143,-0.5927814,0.6315315,0,0,0
2884.245,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2884.245,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
